1,0.0001731,0,0,0,7.48E-05,0.445790357,0.440473339,0.639294197,0,0,0.096592938,0.334663109,0.426324733,0.577818182,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,5.55E-06,0.7000024,0,0,0,0.15001,0.15001,3.80E-06,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.903399782,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.018331806,0.016224453,0.002911836
1,0.002250303,0.003911111,0,0,8.16E-05,0.447869193,0.440952427,0.643988237,0.91068172,0.311013373,1,0.334663109,0.426324733,0.577818182,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,5.55E-06,0.7000024,0,0,0,0.03333,0.03333,8.35E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.912924016,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.021081577,0.016224453,0.002911836
1,0.001211702,0.0032,0,0,4.76E-05,0.448628768,0.441575241,0.644780002,0.863256357,0.502162366,0.780871323,0.334663109,0.426324733,0.577818182,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,0,0.7000024,0.159824351,0.088311203,0.049404015,0.25,0.25,8.35E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.910450521,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.007943782,0.016224453,0.002911836
1,0.002596503,0.004622222,0,0,2.04E-05,0.450467738,0.442437599,0.64789051,0.917013298,0.647954149,0.728441254,0.334663109,0.426324733,0.577818182,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,2.77E-06,0.7000024,0.265193256,0.144476294,0.080313194,0,0,8.35E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.920363629,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.012221204,0.016224453,0.002911836
1,0.004673706,0.006044444,0,0,9.53E-05,0.453705925,0.44397068,0.653489424,0.949255169,0.756156446,0.679765835,0.334663109,0.426324733,0.577818182,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,1.32E-05,0.7000024,0.398556278,0.221596213,0.124058971,0.01052,0.01052,0.000113898,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.939252724,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.018331806,0.016224453,0.002911836
1,0.006404708,0.008533333,0.001358588,0,1.36E-05,0.457823619,0.446174484,0.659936659,0.974345839,0.836867298,0.644789226,0.334663109,0.426324733,0.636727273,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,1.53E-05,0.7000024,0.498570778,0.285844508,0.162001737,0,0,0.000113898,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.963694434,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.015887565,0.016224453,0.002911836
1,0.005019907,0.005333333,0.001710815,0,8.16E-05,0.458543216,0.448090835,0.657391698,0.884351372,0.859939538,0.510863221,0.334663109,0.426324733,0.583575758,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,6.24E-06,0.7000024,0.392052281,0.256290292,0.153882347,0.3125,0.3125,0.00010061,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.954820448,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.027497709,0.016224453,0.002911836
1,0.002250303,0.00384,0.001883334,0,2.04E-05,0.45730391,0.449288555,0.651001018,0.7517878,0.830044297,0.366592329,0.334663109,0.426324733,0.554969697,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,3.47E-06,0.7000024,0.333847715,0.238037187,0.148598108,0.525,0.525,8.54E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.912254643,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.017415215,0.016224453,0.002911836
1,0.004327506,0.006044444,0.002199619,0,3.40E-05,0.458103462,0.450486274,0.650492026,0.748785935,0.809081939,0.38015611,0.334663109,0.426324733,0.580909091,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,7.63E-06,0.7000024,0.455455901,0.310094121,0.191402857,0.275,0.275,0.000112,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.878779572,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.020164986,0.016224453,0.002911836
1,0.005193007,0.0064,0.002221184,0,0.000122473,0.45914288,0.451683994,0.650605135,0.729135504,0.788402998,0.372259149,0.334663109,0.426324733,0.584787879,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,2.08E-05,0.7000024,0.487737686,0.329983636,0.203394943,0.20417,0.20417,0.000119593,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.857907856,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.652904601,0.602080406,0.009471433,0.016224453,0.002911836
1,0.003358144,0.005333333,0.001581425,0,3.40E-05,0.458543216,0.452498443,0.646985635,0.624971826,0.739046459,0.280370412,0.334663109,0.426324733,0.56569697,0.570559554,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,1.66E-05,0.7000024,0.421517047,0.309907417,0.197664318,0.37083,0.37083,3.23E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.828136654,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.644607637,0.598158023,0.012526734,0.016224453,0.002911836
1,0.005539207,0.005368889,0.001710815,0,6.80E-06,0.458942992,0.453264983,0.646306979,0.610689917,0.701257532,0.293507331,0.334663109,0.426324733,0.589090909,0.585094033,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,1.80E-05,0.7000024,0.492336054,0.349653499,0.220864299,0.2375,0.2375,3.23E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.80298732,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.648805901,0.597341203,0.019553926,0.016224453,0.002911836
1,0.00772027,0.00928,0.002825001,0,8.16E-05,0.461861358,0.454558521,0.65151001,0.730549351,0.717002918,0.433322299,0.334663109,0.426324733,0.627757576,0.614395171,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,2.70E-05,0.7000024,0.639608103,0.446058889,0.280583438,0.03238,0.03238,7.78E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.58679111,0.525870562,0.6000028,0.795426582,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.660106367,0.602099626,0.029025359,0.016224453,0.002911836
1,0.006924009,0.009066667,0.003407253,0,2.72E-05,0.46350044,0.455995784,0.652754213,0.7823392,0.74518716,0.475982438,0.334663109,0.426324733,0.606545455,0.603296958,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,2.36E-05,0.5999952,0.607440242,0.436086675,0.277724158,0.08274,0.08274,7.78E-05,0.507781865,0.493899275,0,0.002842836,0.679601468,0.493349456,0.564086687,0.566236041,0.525870562,0.6000028,0.795114208,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.655708976,0.603419991,0.004277421,0.016224453,0.002911836
1,0.003635105,0.005368889,0.003148474,0,6.12E-05,0.461381626,0.456618598,0.645345549,0.615976477,0.7071673,0.295354165,0.334663109,0.426324733,0.552121212,0.557789645,0.494588136,0.303224859,0.599369011,0.453148903,0.053883115,0.057464286,1.66E-05,0.5999952,0.424479059,0.371388093,0.258131454,0.65426,0.44245,0,0.507781865,0.493899275,0,0.002842836,0.5422129,0.636033857,0.564086687,0.547323188,0.525870562,0.5,0.773254368,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.639662645,0.596777254,0.03177513,0.019092865,0.002911836
1,0,0.001955556,0.002458398,0,1.36E-05,0.456384425,0.455899966,0.632790408,0.410650985,0.611687276,0.112709185,0.334663109,0.426324733,0.508545455,0.517343859,0.494588136,0.303224859,0.493456415,0.582948746,0.053883115,0.057464286,1.46E-05,0.5,0.311777621,0.319648996,0.240420809,1,0.80216,0,0.507781865,0.493899275,0,0.002842836,0.495018353,0.582829504,0.564086687,0.511495511,0.525870562,0.5,0.716752835,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.626138593,0.585639123,0.030553009,0.021064898,0.002911836
1,0.004189025,0.006257778,0.00240808,0,0,0.456184537,0.455325061,0.633638729,0.459070139,0.564577079,0.213566395,0.334663109,0.426324733,0.574363636,0.570002322,0.494588136,0.303224859,0.59365506,0.495108563,0.053883115,0.057464286,1.53E-05,0.5,0.513194416,0.440589547,0.317416273,0.4574,0.36691,0,0.507781865,0.493899275,0,0.002842836,0.540115364,0.564691657,0.564086687,0.527616597,0.525870562,0.5,0.671898408,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.646034715,0.587088807,0.036969141,0.027160272,0.002911836
1,0.002596503,0.004622222,0.001408906,0,2.72E-05,0.454465499,0.454414794,0.630867549,0.420906502,0.520133101,0.201771045,0.334663109,0.426324733,0.553393939,0.554074762,0.494588136,0.303224859,0.540137883,0.554731389,0.053883115,0.057464286,1.18E-05,0.4000048,0.455393761,0.413923759,0.307692308,0.66368,0.53238,0,0.507781865,0.493899275,0,0.002842836,0.481908757,0.530229746,0.564086687,0.502819137,0.525870562,0.3999972,0.625609608,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.638136004,0.584390417,0.014054384,0.027518824,0.002911836
1,0.003565865,0.005617778,0.000711641,0,6.80E-06,0.453905813,0.453600345,0.631263432,0.438343954,0.49645204,0.243655862,0.334663109,0.426324733,0.579636364,0.566426747,0.494588136,0.303224859,0.518333723,0.57464423,0.053883115,0.057464286,1.32E-05,0.5,0.499502879,0.440358912,0.324847988,0.53812,0.43166,0,0.507781865,0.493899275,0,0.002842836,0.456738332,0.49758162,0.564705882,0.52887563,0.51391201,0.3999972,0.587359671,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.643047807,0.584784962,0.008554843,0.025457153,0.002911836
1,0.004085165,0.006044444,0.000833843,0,5.44E-05,0.45378588,0.452881713,0.632677299,0.471405446,0.491959356,0.289552317,0.334663109,0.426324733,0.595333333,0.57037381,0.494588136,0.303224859,0.493795279,0.599480646,0.053883115,0.057464286,1.94E-05,0.5999952,0.522888272,0.453944406,0.333546472,0.47534,0.3813,2.85E-05,0.507781865,0.493899275,0,0.002842836,0.518091243,0.499395405,0.536842105,0.54548938,0.509597418,0.5,0.559118466,0.275388274,0.278415211,0.377345294,0.669806094,0.687157638,0.735220126,0.645686242,0.586314269,0.004582951,0.023126569,0.002911836
