7,273.5,273.5,271.9,273.25,275.34,277.615,279.522,280.162,287.783,-2.562,-2.129,-0.866,13.43,15.462,9.366,81.154,84.375,-0.996,-1.816,-2.109,69.263,81.037,82.594,73.88,10.9,26.066,16.088,30.101,16.667,20.337,30.082,38.388,90.425,91.718,-6.755,-6.887,279.162,284.563,273.76,-0.597,-0.41,-0.194,-2.862,-1.748,14.286,-44.919,-0.35,-0.425,-0.383,-436.499,-346.318,1.6,3.014,2.701,284.544,-168.502,-33.878,293.176,262.889,273.867,286.983,300.1,259.767,258.783,257.8,-8.05,-3.576,37.513,37.001,276.746,273.934,-77.271,-76.651,-74.321
7,1771.08,1775.34,1736.109,1759.93,1773.642,1754.469,1714.21,1693.398,1741.896,22.228,13.474,17.508,78.196,83.832,66.925,104.731,101.898,-0.674,0.497,3.107,144.241,136.225,93.635,66.419,36.949,18.126,30.212,22.815,50,55.621,57.766,54.512,25.566,20.728,28.108,-11.442,1702.141,1805.539,1598.743,0.518,0.557,0.499,3.237,7.226,50,60.174,0.244,0.306,0.224,546.13,2645.375,39.231,36.116,51.699,1711.793,48.543,-451.848,1855.591,1646.707,1832.863,1878.486,1924.11,1711.503,1635.766,1560.03,55.18,53.043,66.013,68.167,1791.724,1755.559,2134.113,2132.426,2100.436
6,289.55,292.75,288.5,290.5,293.83,296.465,306.58,302.282,279.272,0.753,4.488,-7.47,25.09,23.133,29.002,130.453,134.094,-0.805,-2.711,-5.495,116.525,158.247,195.096,278.06,7.483,42.616,63.358,46.255,33.333,33.405,42.02,50.484,87.013,65.158,12.989,25.242,307.219,329.827,284.611,-0.671,-0.645,-0.629,-7.602,-7.596,35.714,-29.095,-0.311,0.258,0.551,-596.5,-702.704,4.25,7.207,11.304,304.427,-99.049,-35.036,315.672,279.367,295.667,322.583,349.5,263.667,258.583,253.5,-23.9,-1.617,38.463,38.45,297.605,290.055,-37.991,-35.221,-32.461
6,377.7,381,377.4,378.85,378.32,379.555,380.625,380.463,382.65,-0.961,-0.67,-0.582,24.756,27.582,19.103,109.403,97.203,0.167,-0.349,-0.489,99.226,82.896,92.444,73.197,24.955,27.808,21.32,26.276,33.333,43.289,41.749,42.25,72.666,72.666,-2.103,-1.318,380.662,384.132,377.191,-0.169,-0.173,-0.154,-1.29,-0.812,35.714,-21.607,-0.085,0.042,0.06,-70.499,-172.103,3.6,2.004,1.735,382.174,-51.116,12.523,399.761,359.87,381.367,386.583,391.8,373.867,371.583,369.3,-4.95,-1.24,44.422,45.147,379.468,377.172,73.617,74.907,75.907
5,286.35,288.8,284.4,285.75,290.95,291.195,294.175,296.168,301.288,-3.185,-2.765,-0.841,27.812,39.314,4.807,73.061,63.708,-1.813,-1.959,-3.126,65.887,62.034,57.197,73.596,11.061,35.139,50.274,50.831,33.333,26.434,31.864,37.262,91.147,93.077,-10.103,-8.95,295.346,304.24,286.452,-0.303,-0.281,-0.281,-2.674,-2.36,28.571,-30.05,-0.511,-0.383,-0.472,-544.501,-270.095,4.4,4.746,4.447,298.8,-201.304,-66.232,308.616,274.308,288.233,300.717,313.2,273.833,271.917,270,-7.85,-6.003,45.477,50.326,293.644,288.256,0.509,6.319,4.774
6,1731.169,1738.75,1727.009,1731.1,1715.64,1710.689,1717.757,1735.708,1725.936,-6.045,-8.208,4.327,73.891,56.325,109.025,84.895,87.93,1.276,1.197,0.352,75.712,70.78,74.192,127.428,23.867,20.192,29.32,46.726,58.333,63.929,54.081,52.879,11.552,52.517,-28.821,-23.92,1729.082,1782.847,1675.317,0.075,-0.16,-0.377,1.756,-0.845,50,-28.224,-0.322,-0.523,-0.499,2041.052,887.621,11.741,20.372,26.882,1675.029,162.911,54.333,1807.503,1615.569,1792.042,1798.506,1804.97,1725.823,1666.066,1606.31,29.87,-18.22,46.767,43.464,1728.447,1702.833,2238.788,2228.018,2228.448
4,527,540.9,527,527.9,520,510.82,499.425,487.188,477.956,13.265,10.712,5.106,86.759,90.68,78.917,197.915,232.569,1.878,3.813,6.853,396.632,189.295,166.574,123.169,46.013,4.766,77.161,78.941,83.333,92.192,84.87,76.038,24.209,15.134,30.628,24.143,491.444,531.662,451.227,0.909,0.836,0.804,7.079,5.763,78.571,78.425,0.909,0.757,0.551,1708.002,1457.463,15.2,7.793,20.109,511.709,172.61,84.103,539.668,479.874,573.267,582.233,591.2,522.967,481.633,440.3,34.9,23.019,64.231,71.806,524.992,515.008,222.378,227.118,215.998
6,290.75,292.63,290,290.5,295.07,294.935,293.483,294.477,291.719,-0.3,-0.102,-0.396,40.488,58.206,5.051,87.399,86.281,-1.698,-1.368,-1.05,78.312,68.284,59.496,105.145,17.672,24.532,34.417,25.374,41.667,30.231,41.499,48.742,86.408,73.333,-3.827,-1.342,293.338,300.021,286.655,-0.335,0.004,0.195,-0.103,1.169,35.714,2.457,-0.189,-0.191,-0.383,-443.5,-87.875,2.63,3.436,3.342,299.4,-115.098,-45.412,311.512,278.809,292.987,301.343,309.7,282.687,280.743,278.8,-0.3,-0.255,43.303,51.454,296.813,293.327,-36.351,-31.985,-32.778
7,281.65,282.8,281,282.1,280.7,280.82,282.1,280.673,277.822,0.537,0.887,-0.7,48.472,35.146,75.125,134.403,121.151,0.627,0.163,0.246,121.074,121.326,158.994,148.57,19.036,21.446,14.993,31.417,41.667,57.697,54.373,53.808,59.483,53.16,2.546,5.059,281.138,287.564,274.713,-0.169,-0.091,0.03,-0.774,-1.345,35.714,-17.652,0.243,0.284,0.457,128,-50.138,1.8,2.964,3.213,284.864,-7.639,4.598,296.362,265.672,286.533,293.567,300.6,274.933,270.367,265.8,-2.2,0.75,48.822,44.839,282.158,279.242,-130.471,-131.771,-131.611
6,1609.2,1618.69,1606.9,1609.1,1629.087,1648.324,1659.387,1664.314,1674.97,-13.481,-7.232,-12.498,15.323,22.655,0.657,87.821,85.479,-1.431,-2.599,-3.286,70.976,100.307,106.625,94.526,10.205,30,35.63,22.045,41.667,13.841,25.458,34.668,87.04,88.592,-19.199,-10.434,1664.503,1708.27,1620.735,-0.842,-0.584,-0.438,-3.262,-1.909,35.714,-32.469,-0.492,0.001,0.11,-3922.424,-2879.602,11.79,18.626,21.884,1674.296,-166.886,-158.829,1743.213,1560.221,1625.307,1698.602,1771.898,1538.268,1524.524,1510.781,-54.259,-17.667,33.418,38.839,1639.049,1619.125,2165.803,2189.427,2203.162
7,346,347.5,342,345.25,346.72,345.565,337.99,331.58,324.154,6.552,6.382,0.341,55.955,62.95,41.965,172.872,164.337,-0.318,0.186,3.076,193.819,220.387,189.937,139.357,33.883,11.844,61.52,69.499,58.333,56.127,62.972,63.569,35.941,22.31,19.326,16.948,333.594,356.592,310.597,0.281,0.403,0.483,2.631,5.293,57.143,44.761,0.606,0.694,0.687,-31.5,255.683,5.5,6.061,11.499,353.393,33.312,19.516,366.177,325.47,354.333,363.167,372,336.083,326.667,317.25,8.85,13.84,57.159,55.49,349.44,344,-73.421,-75.621,-78.156
5,1332.659,1338.2,1322.74,1328.05,1331.886,1314.072,1285.227,1282.228,1341.281,5.658,-4.892,21.101,79.906,82.353,75.011,106.453,101.611,-0.328,1.445,4.11,109.659,72.164,60.519,58.046,30.264,7.048,54.505,38.118,66.667,62.719,57.86,49.987,18.661,13.576,-11.158,-44.577,1275.959,1355.047,1196.87,0.456,0.417,0.338,3.341,6.619,64.286,43.193,0.299,-0.105,-0.394,1397.852,2407.104,15.46,25.122,39.544,1282.738,79.434,-49.476,1389.248,1233.275,1391.598,1409.304,1427.011,1311.957,1250.022,1188.088,42.93,18.466,65.126,63,1345.719,1318.052,1911.126,1902.409,1877.969
6,731.1,736.7,726.4,727.7,730.5,722.95,706.205,691.1,679.437,15.644,14.13,3.029,76.186,81.484,65.59,203.613,196.298,-0.174,0.913,4.028,290.643,217.529,161.978,107.398,29.785,4.106,88.449,87.839,41.667,67.801,72.145,67.902,23.991,13.17,40.104,33.012,696.492,749.149,643.835,0.751,0.836,0.908,3.587,5.84,42.857,72.601,0.7,0.583,0.356,475,1056.683,10.3,11.307,26.328,724.285,82.426,-25.567,764.647,680.946,758.533,767.267,776,721.533,693.267,665,25.2,31.115,55.934,60.658,736.297,724.703,541.228,545.438,541.013
7,276.4,277.8,276.4,277.2,278.61,279.055,278.698,281.778,280.977,-1.224,-1.265,0.083,41.543,53.291,18.048,56.726,75.635,-0.571,-0.546,-0.875,61.509,66.829,69.47,120.55,18.914,21.052,16.112,26.019,58.333,35.141,40.455,45.877,58.333,84.655,-3.313,-3.615,280.535,289.043,272.026,0.039,-0.066,-0.204,0.727,0.352,50,-21.205,-0.561,-0.492,-0.492,-185.498,-37.393,1.4,2.171,4.254,274.759,-50.782,-20.395,294.21,264,279.417,283.683,287.95,272.867,270.583,268.3,2,-2.164,48.548,48.961,279.862,277.358,-122.921,-122.291,-122.136
5,1346.63,1348.12,1328,1330.19,1346.65,1333.259,1337.504,1335.644,1307.448,5.309,5.743,-0.868,61.561,60.793,63.095,104.869,101.938,-1.004,-0.177,-0.493,96.021,112.439,125.569,210.452,17.847,21.432,15.937,13.675,50,41.473,48.226,52.418,57.186,60.29,16.895,23.084,1336.558,1361.738,1311.378,-0.038,-0.017,-0.128,-0.106,0.082,42.857,1.813,0.384,0.428,0.428,-306.885,726.973,20.12,16.564,12.59,1312.781,8.687,-371.883,1407.765,1258.7,1364.273,1390.536,1416.798,1309.174,1280.338,1251.501,-1.41,3.122,54.42,54.861,1354.766,1338.534,1897.594,1916.52,1899.055
6,264.8,266.3,263.1,264,264.56,267.125,269.33,270.682,272.275,-2.211,-1.556,-1.311,20.454,19.859,21.643,78.017,76.596,-0.333,-1.39,-2.166,72.419,94.112,102.546,98.983,7.827,26.168,22.733,23.588,33.333,20.772,30.886,37.512,87.541,88.954,-4.675,-2.621,270.381,277.819,262.942,-0.608,-0.465,-0.314,-2.87,-2.757,28.571,-52.556,-0.475,-0.246,-0.037,-312.5,-328.241,3.2,3.057,3.719,270.216,-93.891,-5.726,282.266,252.705,266.833,275.967,285.1,255.333,252.967,250.6,-7.8,-3.708,39.541,41.225,266.177,262.943,-97.921,-97.051,-95.001
5,349,349.5,342.25,343.5,346.55,344.335,335.522,329.728,323.252,6.972,6.213,1.519,63.061,70.317,48.548,172.727,166.127,-0.835,0.227,3.289,198.278,220.009,170.768,129.665,41.966,10.594,68.601,71.586,66.667,53.402,62.346,63.193,32.695,26.903,19.448,14.98,331.433,354.655,308.21,0.501,0.519,0.516,3.714,6.309,64.286,49.363,0.67,0.732,0.628,-83.499,464.979,7.25,6.068,11.611,346.224,50.038,-128.511,365.185,324.349,360.067,368.733,377.4,336.417,321.433,306.45,12.3,14.338,50.588,52.31,349.977,343.123,-79.821,-77.951,-78.361
4,926.3,928.8,893.7,903.15,916.81,926.39,925.648,932.605,913.302,-2.354,0.758,-6.224,29.893,41.377,6.926,80.598,81.544,-1.78,-2.908,-2.329,76.418,80.702,97.147,119.398,10.165,32.94,34.176,28.167,41.667,31.649,40.67,47.38,75.835,81.903,-2.299,9.378,926.2,956.084,896.316,-0.172,-0.093,-0.032,-1.209,0.459,35.714,1.78,-0.249,-0.453,-0.419,-2323.999,-1211.318,35.1,24.243,14.942,895.406,-129.899,-376.326,987.593,873.254,934.2,992.35,1050.5,850.4,824.75,799.1,-11.05,0.93,43.448,46.222,927.672,905.948,663.678,675.598,689.878
6,396.75,402.6,395.5,399.5,397.96,402.06,403.875,404.688,409.02,-2.794,-1.819,-1.95,28.083,31.906,20.438,88.172,88.074,0.362,-0.988,-1.024,81.863,83.2,80.782,89.244,21.079,23.954,9.639,15.15,50,45.828,44.603,46.501,65.844,65.844,-7.136,-3.499,403.873,416.16,391.586,-0.35,-0.26,-0.108,-3.069,-1.934,50,-13.493,-0.174,-0.189,-0.273,-256,-567.312,7.1,7.082,6.144,411.381,-55.787,56.939,426.384,378.694,407.9,425.55,443.2,381.55,372.85,364.15,-12.65,-3.439,47.72,46.41,402.324,393.596,13.029,10.879,12.489
6,1171.94,1174.979,1167.49,1168.45,1173.482,1180.785,1180.444,1184.988,1191.498,-4.797,-3.624,-2.346,15.476,24.054,-1.679,84.929,81.96,-0.448,-1.099,-1.144,78.257,69.505,87.133,95.524,18.692,22.574,9.17,11.82,33.333,31.255,38.233,43.176,96.141,87.594,-9.003,-7.663,1182.45,1199.675,1165.226,-0.061,-0.016,0.036,-1.472,-0.594,35.714,-26.5,0.017,-0.01,0.004,-1233.484,-843.282,7.489,12.152,8.612,1205.6,-117.987,-120.521,1247.237,1117.17,1173.654,1208.947,1244.241,1135.013,1131.665,1128.318,-17.459,-5.549,40.275,44.013,1179.685,1167.278,1799.044,1805.486,1814.649
6,351.25,353.8,350.5,352.6,350.47,351.44,353.54,350.543,352.324,-0.028,0.191,-0.439,62.806,48.2,92.019,137.447,142.519,0.535,0.389,-0.015,142.613,131.24,123.657,94.041,9.95,34.281,37.821,25.218,50,54.778,51.98,49.43,58.873,40.827,1.06,2.026,352.006,361.599,342.412,-0.386,-0.321,-0.184,-0.028,-2.064,42.857,-10.168,-0.055,-0.035,-0.1,116,-42.442,3.3,4.271,4.797,355.679,10.594,17.012,370.786,331.773,359.3,361.05,362.8,350.55,343.55,336.55,-0.1,-0.813,49.484,49.309,352.5,348.44,50.367,49.287,49.632
7,677.75,680.9,675.7,677.4,670.92,668.455,659.563,651.158,638.481,9.933,9.187,1.492,79.238,79.254,79.206,152.121,143.3,1.014,1.658,3.135,183.378,205.389,160.557,127.698,25.787,9.62,43.3,46.501,58.333,66.248,65.819,63.085,13.055,7.593,29.4,24.976,654.84,681.706,627.975,0.637,0.424,0.376,3.673,3.005,57.143,57.809,0.555,0.589,0.602,894.501,725.638,5.2,9.875,13.433,672.69,153.948,34.988,706.067,628.966,708.3,712.4,716.5,673.9,643.6,613.3,24,18.177,62.417,60.594,676.728,665.112,495.378,489.358,483.403
6,340.55,341.25,337.8,338.7,339.97,339.47,340.63,345.742,345.879,-2.341,-2.673,0.664,53.35,55.32,49.409,56.438,65.472,-0.285,-0.095,-1.176,55.431,56.921,66.994,139.343,25.823,15.712,30.296,45.409,41.667,42.246,41.126,42.839,48.182,77.174,-7.262,-8.185,343.785,358.541,329.028,0.225,-0.034,-0.285,0.504,-0.29,42.857,-26.8,-0.474,-0.534,-0.58,-76.999,57.297,3.45,3.341,7.378,334.335,22.957,-53.767,358.396,321.105,345,349.75,354.5,334.5,328.75,323,1.7,-5.111,38.868,44.818,341.767,338.173,-12.658,-9.908,-8.378
6,1256.4,1257.71,1251.7,1256.86,1263.072,1270.028,1271.009,1263.909,1247.235,3.805,7.872,-8.134,18.562,28.497,-1.309,82.922,87.422,-0.495,-1.253,-0.839,94.66,139.41,191.489,139.999,9.87,23.504,28.264,37.135,50,32.035,43.693,51.271,88.192,69.292,20.149,30.088,1266.298,1295.129,1237.468,-0.581,-0.196,0.077,-2.19,-0.771,42.857,11.905,0.06,0.276,0.487,-1316.797,-1082.543,6.01,11.101,14.415,1292.21,-134.753,-102.443,1339.975,1201.343,1259.147,1299.123,1339.1,1215.447,1211.723,1208,-28.14,9.436,47.165,50.72,1269.244,1256.901,1770.56,1772.502,1773.465
6,1334.09,1339.2,1318.679,1323.329,1325.682,1329.924,1354.206,1365.89,1334.473,-9.145,-4.694,-8.902,41.079,39.472,44.293,81.931,77.952,-0.67,-0.662,-2.956,79.75,93.552,115.047,132.423,16.577,32.693,35.832,40.745,58.333,40.386,42.807,46.219,69.027,77.662,-17.977,2.675,1365.367,1438.149,1292.585,-0.237,-0.216,-0.221,-2.943,-3.84,50,-25.536,-0.246,-0.143,0.061,-659.46,-787.763,20.521,28.352,36.391,1300.638,-43.311,-45.285,1411.001,1248.559,1362.53,1410.61,1458.691,1278.989,1243.528,1208.068,-40.121,-27.223,53.344,50.461,1342.786,1308.578,1995.845,1993.285,1993.558
6,302.15,302.15,300.2,301.9,300.83,301.59,299.23,296.863,294.096,2.052,2.148,-0.192,47.019,48.191,44.677,117.392,107.259,0.413,0.057,1.303,137.351,116.834,133.309,113.976,25.553,14.286,38.818,45.527,58.333,57.875,58.365,58.047,43.243,24.935,4.893,5.833,297.404,307.355,287.453,0.238,0.274,0.335,0,1.418,57.143,26.686,0.281,0.235,0.244,31,8.961,2.15,3.55,4.975,306.108,14.709,9.061,318.04,284.468,305.933,311.217,316.5,296.133,291.617,287.1,0,4.678,61.955,59.378,302.705,298.955,-112.321,-115.421,-116.576
7,1263.359,1276.22,1262.85,1272.85,1269.296,1276.957,1263.267,1254.267,1246.986,9.283,10.238,-1.909,39.576,49.011,20.704,133.653,127.624,0.023,-0.37,1.077,129.227,140.631,134.11,105.565,30.941,14.727,32.593,37.041,50,52.207,54.605,55.631,42.57,35.558,27.757,23.168,1258.424,1299.397,1217.451,0.253,0.255,0.265,2.149,2.461,50,21.808,0.04,0.214,0.26,-410.657,-226.278,13.37,18.895,20.487,1301.363,-7.411,2.711,1351.272,1206.079,1303.601,1336.551,1369.501,1237.69,1204.729,1171.768,26.78,24.396,51.101,50.567,1278.317,1260.275,1867.052,1863.829,1869.558
6,1126.75,1141.1,1126.4,1133.32,1145.74,1157.01,1172.565,1195.154,1237.562,-25.579,-24.235,-2.688,15.273,17.297,11.226,59.763,61.051,-1.265,-2.272,-3.968,40.624,53.596,63.245,83.755,7.146,30.997,53.243,60.454,33.333,19.55,21.494,26.154,85.342,95.067,-68.4,-65.764,1183.329,1239.031,1127.626,-0.502,-0.469,-0.453,-3.396,-3.119,28.571,-66.779,-0.71,-0.745,-0.724,-2369.006,-2006.6,14.7,16.274,27.851,1187.66,-165.518,-51.007,1225.896,1093.8,1144.473,1198.867,1253.26,1079.213,1068.347,1057.48,-39.84,-43.201,32.627,35.758,1153.832,1137.648,1627.14,1640.792,1652.16
