5,0.93141556,-0.53564507,0.6947695,0.25900826,0.10007474,0.053947546,-0.10564808,-0.03499826,0.0441988,0.14664361,-0.14497738,0.09167021,0.043345254,-0.02992469,-0.082565345,-0.08778051,0.05724479,0.052512158,-0.098031186,-0.009092678,0.0688484,0.001908824,-0.022989504,-0.014950372,-0.049978368,-0.005652511,0.07519522,0.016291792,0.046254143,-0.013167336,0.018503336,0.023777945,0.011594407,-0.028475432,0.009815348,-0.006133281,-0.005039812,0.013970835,0.006349209,0.003922757,-0.008424055,-0.00938498,0.01955028,0.00279033,-0.002631417,0.003589599,0.011889968,-0.004435299,0.004393364,0.000101749
4,1.4976003,-1.967474,-0.06365165,0.17839417,0.53536123,-0.5379118,0.29483214,0.013468023,-0.16709034,-0.3165674,-0.5921227,-0.44272888,0.11754505,0.40113497,0.1386316,-0.31788066,0.44020358,-0.065044954,0.46792346,0.54326195,0.19399321,0.12689671,0.590069,-0.10066441,0.32628745,0.12351705,-0.50733894,-0.17597671,-0.06360345,0.00580094,-0.25075147,-0.28889266,0.2745816,-0.1583435,-0.14645554,-0.08945579,-0.12241635,-0.1508354,-0.008004285,0.1979592,0.14115357,0.03274282,0.03757613,-0.01213886,-0.000979204,0.008330793,0.010322885,-0.0450757,-0.07065053,-0.00056985
6,1.174082,-1.3553231,0.5420701,-0.41944233,-0.07720926,-0.079334944,-0.16074573,-0.20176144,0.059125755,0.070851,-0.03859105,0.12484287,0.13312575,0.13777965,0.14634854,-0.10224528,-0.028931476,0.011500401,0.1057606,0.03072748,0.006992757,-0.011710618,0.004508998,-0.024156542,0.01880797,-0.08239929,-0.022061784,-0.001088822,-0.032452494,0.01960548,0.021920916,0.09061822,-0.06488792,-0.002271484,-0.013771986,-0.060348168,-0.038261227,0.029960709,0.00302901,0.01671965,-0.013481723,-0.011641793,0.010966278,0.006032714,-0.014878823,-0.004698703,0.024215266,-0.003310948,-0.007632761,-0.007209327
7,1.3182627,0.3737822,-0.3211046,-0.15325807,-0.17710963,-0.083426565,-0.0803244,0.1307794,0.016561529,-0.086536616,0.04492782,0.09850925,0.022850506,-0.16218174,-0.096147746,-0.099552125,-0.010225015,-0.047305696,-0.0433497,0.040311687,0.08140139,0.043785118,0.024209,0.032969937,0.111079365,-0.008899726,0.034050737,-0.002802612,-0.06767794,0.007009595,0.043412924,0.009370599,0.014655602,0.017629826,-0.021612082,-0.01475136,0.008267363,-0.009707182,0.002074191,-0.040226042,-0.022655752,-0.005169349,0.02350987,0.001704067,-0.004751627,-0.010956694,-0.011807048,-0.000496701,0.008084732,-0.005563973
6,1.5369996,1.3333353,-0.75505024,0.06429084,0.16441427,-0.8894241,-0.07554916,-0.003270776,-0.021521267,-0.18833719,0.15847023,0.07791379,-0.044637453,-0.20477808,-0.049272474,0.003452577,-0.004047885,0.06732538,-0.019378215,-0.022497283,-0.024507586,-0.10365334,-0.026439205,-0.03949976,-0.0870182,0.012970274,-0.06656526,0.027842622,0.020233605,0.023416147,-0.04382192,-0.000814275,0.032283265,0.007350893,0.007833209,0.047728002,-0.02616012,-0.022857511,-0.025429884,-0.005696404,0.015602044,0.006938531,0.012605574,-0.00224088,0.013014441,0.002580615,-0.009651083,0.004900837,0.012042275,-0.000278579
6,1.4865243,0.81564677,-0.5486583,0.43490773,0.002570517,-0.4378093,-0.07147233,0.13162461,0.28200772,-0.1054058,0.11189933,0.17425166,-0.05674555,-0.03925699,-0.08333762,0.001686635,0.13149627,-0.033744868,-0.036658034,-0.06556754,-0.17580307,0.38445678,0.005530238,-0.25664288,-0.14553623,0.050545067,0.022115424,0.041304477,-0.07376424,-0.004755663,-0.016006423,-0.009418394,-0.011693678,-0.029348077,-0.004209869,-0.018614365,-0.029291306,-0.026127324,-0.006357658,-0.03070286,-0.004304975,0.004652812,0.016093014,0.00488062,-0.008872831,-0.002654647,0.016960187,-0.015852869,0.002493787,0.005410756
6,1.1347661,0.37062722,-0.7215577,0.36670494,0.03133821,-0.07179225,-0.23235604,0.13382934,0.077196315,-0.050515506,-0.006098571,-0.03230081,0.11170447,0.025619168,-0.08996787,0.025791846,-0.21902113,-0.082817525,0.07998392,0.009595503,-0.07484152,-0.022846276,0.04246331,0.004770111,0.054307602,0.002962194,0.013410849,-0.06857789,-0.021419412,0.04803866,0.03478791,0.008151861,-0.018969627,0.023851318,-0.01847849,-0.06466839,-0.031402275,-0.02419869,-0.000726605,-0.007685159,0.011591994,-0.01185759,-0.00653459,0.011172753,-0.001312019,0.018647207,-0.014697374,-0.004066503,0.005267978,0.010867415
5,-2.3532734,1.4441944,-0.38940236,0.05895485,0.13743854,-0.37987942,0.23057626,-0.47178963,-0.45791832,0.29562858,0.093157455,-0.017672278,-0.002868738,0.08595985,0.14433983,-0.056395102,-0.061267376,-0.10972583,0.032816783,-0.045010347,0.17052689,0.086864926,0.089462586,-0.041769482,0.06509335,0.008292131,0.010043843,-0.018594977,0.054000527,0.1313932,-0.106010176,0.015719853,0.05702072,-0.039125223,-0.033191044,-0.050105076,-0.038447257,0.017579325,-0.059381012,0.015361998,-0.049437,-0.022264255,0.044399243,-0.004185285,-0.012106182,0.01791396,-0.006109548,-0.005200979,0.00450943,-0.002097465
6,0.732583,0.7903845,0.58842605,-0.16351889,-0.1998127,0.118487366,0.042413503,0.17430083,0.0476383,0.08749968,0.150351,0.035056435,-0.08089208,0.0965244,0.024265166,-0.008235188,0.01767572,-0.042850673,-0.016998567,-0.042497374,-0.06616147,0.06444481,-0.026245125,0.006311091,0.068947636,-0.05592965,-0.004295259,-0.051076077,-0.03478103,0.023369957,-0.022629425,-0.005497941,-0.019623574,0.03881734,-0.019167043,0.013568826,0.016765121,0.014455674,-0.02501823,0.001240688,0.00727175,0.022584349,-0.010056467,-0.014965397,0.006893027,0.001025526,-0.000574264,0.002470628,0.006433308,-0.00676772
5,1.2591276,-0.73856246,-0.14180511,-0.35906667,0.022633731,-0.32282522,0.2917065,0.067660056,0.011515365,0.067990914,-0.15890089,0.17599621,0.07088666,-0.04897641,0.11874356,0.07376119,0.06616104,-0.08640955,0.042205915,0.032890953,0.049724285,-0.046477035,-0.07344785,-0.016635533,-0.11904083,-0.08902052,0.036485307,0.030464903,0.05239139,-0.019532677,-0.027117707,-0.029125424,0.034493156,-0.001278368,0.021221593,0.019750208,0.015246199,0.04894783,0.000940981,0.039596602,0.02136792,-0.016808106,-0.017237559,0.026067762,0.001984154,-0.003514499,-0.01624111,0.012983028,-0.002878499,0.016322497
7,0.30695736,0.19885266,-0.30651888,0.056868568,-0.13423587,-0.09618075,-0.1135974,0.2463837,-0.10494108,0.09888726,0.13517381,0.12559567,-0.10776563,-0.000724653,-0.03622692,-0.036647778,-0.11827075,-0.055314895,-0.056557067,0.07257743,0.007584957,-0.003468287,-0.06994843,0.06850054,0.005941715,0.02870806,-0.01063585,0.011816248,-0.03272882,-0.006267712,-0.02852997,-0.015541644,0.03472754,0.006008525,-0.049460385,0.013267829,-0.05573211,-0.01164539,-0.024654591,0.02161117,-0.001581551,0.001979236,0.004311755,-0.007345475,-0.006594283,-0.011114268,-0.006083795,0.00394794,-0.001518109,-0.005726574
7,-2.5024652,0.6126652,-0.4058395,0.60317075,-0.45384312,0.009797523,0.3149156,0.05869864,0.15636751,-0.035642702,-0.022368768,0.08872613,0.24981713,0.07343019,-0.005456429,-0.13022877,-0.036464028,0.036785148,0.005578049,0.06265387,-0.15544257,-0.027951531,0.009567134,0.042212233,-0.017972995,0.026301216,0.024608998,0.004721556,-0.002161613,-0.014931168,-0.020064894,0.04320871,0.03937739,-0.008607941,0.007578823,0.0234212,0.07393507,-0.020302465,-0.006453865,0.011079147,-0.03495549,0.01174611,-0.026511973,-0.005227864,0.001485448,-0.010125218,0.018530183,0.000560851,0.007218387,0.014278129
6,-1.7506608,0.8305589,-0.38437936,0.45843393,0.48910707,0.3595412,0.2969231,0.14145623,-0.016754769,0.03514754,0.047324046,-0.13290542,0.20153785,-0.1006181,-0.12591952,-0.06937336,0.11294905,-0.10107279,0.06587407,0.11624626,0.084534794,0.06970828,-0.003260732,0.06624539,-0.04318001,-0.11444914,0.032465566,-0.013834029,0.031040557,0.02861787,-0.02203503,0.095557004,0.016430806,0.011482419,0.008703066,-0.02132089,0.002063623,-0.01871509,-0.017094303,-0.017895892,0.013662612,-6.38E-05,-0.012458053,0.005918851,-0.003948235,0.03482142,0.03976768,-0.034940124,0.022653107,-0.018972918
6,1.3950934,0.28782243,-0.24124405,0.35174182,-0.03627181,0.1561645,0.060428508,-0.13604021,-0.13985313,-0.1106059,0.21163157,-0.06915127,-0.070344195,-0.008493617,-0.02831348,-0.00735592,0.13475348,0.045354363,0.063974455,0.1968087,0.037549134,0.02334062,-0.008413665,0.10456334,-0.003404025,0.079576716,0.000889868,0.029478095,-0.014825403,0.037123527,0.035254348,-0.02348381,-0.008858993,-0.009378396,0.010567741,-0.021231104,-0.013079693,0.04072304,0.005370772,-0.002506645,0.008941787,0.002610074,-0.008747531,-0.003824752,0.002242454,0.012495886,0.004884101,0.002757574,-0.008294211,-0.012323082
6,1.0349083,-1.0609676,0.3830485,-0.7019982,-0.002441321,-0.14014801,0.046379715,-0.046113376,-0.15204772,0.040813718,0.17827064,0.053101063,0.072534904,0.06666174,0.12064858,-0.057364754,-0.17289463,-0.11671984,0.037541904,-0.006646985,-0.07930187,-0.022998814,-0.035317056,-0.026215099,-0.03973259,-0.050785482,0.037078314,0.027382925,-0.008218001,-0.039147582,0.002960484,0.030310258,-0.004500488,0.01656729,-0.015189067,-0.008144326,0.005020044,0.00126282,0.002893237,0.027063044,-0.00484656,-0.004746679,-0.024084719,0.011591584,-0.013717238,0.003578005,-0.009876099,-0.00883328,-0.007085471,-0.005544704
6,-2.1540706,-0.50726753,0.022033025,-0.025630906,0.64010394,-0.25515565,0.21792145,0.1739054,-0.121473186,-0.10117337,-0.213438,-0.2149816,0.009292494,-0.07774243,0.13021342,-0.017368186,0.095136,0.07227693,-0.07471633,0.072916016,-0.03932733,0.03774579,-0.12319074,-0.03298802,-0.026171524,-0.06061759,0.002321892,-0.028309342,0.058204025,-0.009160902,-0.039587803,-0.023104262,-0.007582518,0.06169542,-0.044222176,-0.018571505,-0.08372468,-0.031451516,-0.032438222,-0.00201464,-0.01066082,0.02747691,0.012837447,-0.026221747,0.001028108,0.005860969,-0.036841765,0.047200244,0.007694773,-0.025917994
6,1.7042931,0.5443746,-0.38335913,0.5292562,0.16081029,0.18602106,0.0635874,-0.1521994,0.05432118,-0.11527222,0.038862802,-0.038643375,-0.078866765,0.016337562,-0.009088906,0.065517515,0.04623152,-0.06561954,0.066824414,0.013155468,0.04729285,-0.016165212,-0.043327462,0.058716975,0.01425381,-0.03577756,0.004028458,0.016524661,-0.009333656,0.029636096,-0.00188279,0.001497671,-0.039131284,0.020145537,-0.019645903,0.035906266,0.032578025,-0.027198907,-0.005241899,-0.000308687,0.015147291,0.005472703,0.010998529,0.002851046,0.012228104,-0.018079523,0.001437192,-0.030710002,0.005155537,0.002516042
6,1.2409779,-0.6898599,0.27636382,-0.07477419,-0.036683545,0.04679066,0.21449554,-0.067227066,-0.32868356,0.10631598,-0.13102397,0.14305635,-0.021485342,-0.10908207,-0.016785307,-0.071672164,0.08899827,0.008453207,-0.09643067,0.011289449,0.04203279,0.04611977,-0.10778785,0.027041603,0.045623414,0.004064921,-0.03513445,-0.035817347,0.061180636,-0.002760012,0.000917406,-0.01329717,0.004359979,-0.008031007,0.008090907,-0.022905499,-0.008959103,-0.009171322,-0.004585238,-0.018626379,-0.00328385,-0.015642041,-0.01007535,0.017624302,0.006255756,0.001368435,0.008750525,0.004871297,0.002044571,-0.001656011
8,-2.8995183,-1.1346874,0.8037027,-0.112090714,-0.42683405,-0.5830896,0.012260933,-0.15848713,0.025217243,-0.21704917,-0.016034897,0.055271648,0.121331036,-0.08440449,-0.009625744,0.14465895,-0.00387404,0.011440959,-0.055594876,0.004144951,-0.08747828,0.004673183,-0.053681508,0.09443514,0.002794996,-0.05322668,-0.06349133,-0.023356553,-0.003930642,0.007708527,0.061885286,-0.053359002,-0.009042742,-0.013132308,-0.06421313,-0.037001003,0.06676637,-0.027581463,-0.024619056,-0.002985972,0.006667748,0.013315299,-1.97E-05,0.003151141,-0.04321148,0.013897349,0.024252081,-0.020442044,-0.013653847,0.010394508
6,-1.925147,-1.3047605,0.76066417,0.11147702,0.7137299,-0.3165531,-0.16267607,0.30861852,0.12009396,-0.1954093,-0.029911056,-0.45831814,-0.13273838,-0.07374253,-0.00991318,-0.078714624,-0.08373958,0.10364096,0.14033398,0.03741034,-0.08804027,0.038228087,-0.06620819,-0.037414048,0.056455687,-0.00941072,0.04627603,-0.006154984,-0.010565296,-0.008303127,0.05201697,0.03892445,0.000920306,-0.033403136,-0.03374078,-0.000556477,0.044418406,0.052515123,-0.014691882,-0.006936534,-0.005724293,0.012373308,-0.025676817,-0.014869954,0.03058725,-0.028892862,0.04003127,-0.011552329,-0.012035218,0.049651925
6,1.3204254,0.7521629,-0.31324962,-0.5921501,-0.14247438,-0.5898493,-0.19452566,0.12007613,0.23063123,-0.19839291,0.034881763,0.10844052,0.009713956,-0.13225608,0.016510695,0.001560735,-0.09570281,0.09859406,-0.034748614,0.05675,0.0522033,0.002912678,-0.020488668,0.07760456,-0.008323826,0.08467443,-0.02658645,-0.001468301,0.033913232,-0.0535598,-0.06343467,0.002428795,0.048363585,-0.009006684,0.018292323,-0.021274585,-0.023177274,-0.011572929,-0.024177164,-0.002637929,-0.003544347,-0.001915567,0.012927408,-0.006522622,0.001212852,0.014623392,0.015557891,-0.00459468,-0.010598246,-0.004537107
5,1.0423417,-0.76735497,0.26641595,-0.632333,-0.11697228,0.08782915,-0.13484049,-0.24060965,0.35541773,0.024425182,0.122622035,0.07836788,0.040958017,0.037658256,0.2064229,0.07734507,0.08130167,-0.030220216,0.011368878,-0.08172252,0.049416844,-0.023019822,-0.036639243,-0.007597886,0.050203554,0.012213373,-0.033096127,0.010478754,0.03358693,-0.03345851,-0.004341035,-0.021556359,0.06245785,0.009497075,-0.02596487,-0.020523896,-0.022852732,0.012662585,-0.028204605,0.005667161,0.007547706,0.001475299,-0.015585206,0.01540171,-0.001065465,0.002131369,0.009509042,0.008931113,-0.007508631,-0.009538382
6,-2.3262851,-1.6193831,0.1428428,0.13645628,0.90359825,-0.4658509,0.14432648,0.022189032,-0.23663166,-0.09040305,0.048792083,0.10824153,-0.19416961,0.1150382,0.12647292,0.15129292,0.006421384,0.11694179,-0.013874531,0.06892229,-0.09926082,-0.091794424,0.057001233,0.005722646,0.053600498,-0.023487847,-0.103980504,-0.038215484,-0.049187146,0.05155191,0.064286366,-0.017979834,-0.004926473,0.029683597,-0.020117003,-0.03169766,-0.028709821,0.026750155,-0.002809593,0.031955335,-0.020316606,-0.013472386,0.016592726,0.002488533,-0.01762017,-0.0339796,-0.015931442,-0.04422385,0.036783095,0.020064516
6,1.485162,1.1219552,-0.28371015,0.2412164,0.08322617,-0.28493175,0.09999418,0.051084414,-0.06821536,-0.25037238,0.023852814,0.07080681,0.00372611,-0.03609113,0.016337877,-0.03051012,0.06308676,-0.1285025,-0.056108445,-0.04267028,0.16534095,0.047445297,0.007289976,0.006525494,0.10568952,-0.040086485,-0.006971421,0.024190135,-0.04228653,0.0412972,0.002707029,-0.013998164,-0.031132024,0.006962844,0.011006216,0.002164448,0.018552866,-0.008141004,0.005062643,0.001905751,-0.014956398,-0.018437807,-5.90E-06,0.014218516,0.006490524,-0.010228776,-0.001551626,0.00335343,0.002432006,-0.010343188
6,-1.3501142,-1.2285912,0.22536756,-0.17238253,-0.18086533,-0.32338744,0.18891348,0.01482421,0.13195297,-0.081402786,-0.062124655,0.09350812,0.081735194,-0.014085554,0.09508385,-0.05218321,-0.028167035,-0.16439046,-0.08432205,-0.020378994,-0.039125927,-0.08800283,-0.022708105,0.02763507,-0.032900788,0.040444363,0.019372992,-0.010587705,-0.056443986,-0.02669401,0.03741067,-0.034436826,-0.023632362,-0.013493106,0.020767901,-0.051015586,-0.002199646,-0.009401442,-0.017880397,0.017058806,0.008556074,-0.00147344,-0.001853778,-0.001523438,0.024926463,0.002379427,0.016092658,-0.017671837,-0.010082222,-0.014117419
7,1.4946063,-1.1995203,-0.4891234,0.33791584,0.23822409,0.09499937,0.13731763,-0.11345465,-0.045823574,-0.12911558,-0.24087045,-0.34077495,0.48044658,0.03920689,0.04462488,-0.3039394,-0.08857269,0.19268435,0.042086326,0.19523,-0.07804823,0.041726757,0.005055189,-0.16083814,0.1193831,-0.1628602,-0.035502028,0.018144043,0.070888855,-0.01767474,-0.2139047,-0.08013556,0.044106074,-0.10200674,-0.11087523,0.010166798,0.024099104,-0.07071092,-0.006088262,-0.05690148,0.13456514,0.005862592,0.06090689,0.022125883,0.000260555,-0.008057515,0.02141572,0.052194078,-0.02525731,0.029856008
5,-1.8321662,-0.28287488,0.2370392,-0.6905141,0.48697707,-0.08475003,0.03552313,-0.09059369,-0.22188966,-0.12544492,0.021649484,-0.046985917,0.16494533,0.014172242,0.03315405,-0.026878452,0.022839047,-0.025827419,0.05277069,-0.011147242,-0.048205376,-0.020517722,-0.036064208,-0.030761234,-0.07184202,-0.044566743,0.09061022,0.040130597,-0.003708281,0.016366823,0.025092104,-0.025889235,0.011002851,0.00260543,-0.009828646,0.034310076,-0.00072826,-0.025595568,-0.017222606,0.002032279,-0.009667853,0.012462033,0.005756497,-0.00574902,-0.025106596,0.010377314,-0.023832567,-0.002872468,-0.009699404,0.02285511
6,1.1919886,1.0902555,-0.22664717,-0.2818998,-0.07198173,-0.20240742,-0.30218118,0.000375855,-0.08188789,-0.23153123,0.0861117,-0.050025117,0.0625059,-0.009075312,-0.033662215,0.00041482,-0.08022951,0.000645574,-0.019848116,0.049411442,-0.04099912,-0.027786307,0.03188837,0.053424347,0.016136386,0.03524229,0.03588307,-0.04243201,-0.037890017,-0.010148838,-0.009254142,0.08271756,-0.053811125,-0.028664857,-0.004124824,0.001142054,0.032535005,-0.04025371,-0.013327884,0.002908466,-0.004927878,0.016720941,0.010368194,-0.014621498,-0.011032464,-0.010008713,0.005004594,-0.013734017,0.007145337,-0.003490469
6,1.1460122,-1.0189215,-0.5507696,0.076359615,-0.052933313,0.27192095,0.02314508,-0.19793421,0.23391491,0.10738349,-0.012985729,-0.022008115,-0.054847416,-0.07102889,0.016916314,-0.033993192,-0.08862352,-0.014443204,-0.005825922,-0.041425657,-0.058281913,-0.002948795,0.028772604,-0.031105988,-0.028643545,-0.11218736,0.06861015,-0.025125934,0.07702776,-0.050267,-0.039981067,-0.024073176,-0.007531096,-0.039935254,-0.001117266,-0.003230427,0.005391703,-0.003171314,0.020961106,0.00383945,0.002522543,-0.003748779,0.01715518,0.004796847,-0.003946545,-0.008849917,-0.003271457,-0.004071552,-0.001774112,0.004140606
4,1.6423925,0.091069415,0.011017265,-0.12599431,0.10251534,0.16703929,0.029089065,-0.094479635,-0.30760202,-0.050239004,-0.35799143,-0.02233094,0.002870883,0.059351522,0.20909879,0.080260314,0.008314264,-0.008730337,0.007174917,0.07117859,0.010991752,-0.03818919,-0.11019069,0.029558137,-0.06028735,0.021466805,0.04326106,0.023973823,-0.016872484,-0.012722505,-0.00806424,-0.006577388,0.016965603,-0.003841055,-0.037929248,0.003310428,0.003558039,-0.011024854,-0.04214397,-0.012284184,0.012719919,0.01916939,-0.01018047,-0.002979107,-0.004651021,-0.005927413,0.01757899,-0.012656492,-0.000626141,-0.000444584
7,0.36686298,-0.5084507,-0.30804735,0.5128738,-0.093121566,0.19227254,-0.089079574,-0.32685268,-0.05101321,-0.015938254,0.05264733,-0.13904382,-0.17321903,0.02861083,0.09152237,-0.000653672,-0.026649535,0.04619894,0.03579795,0.14587305,-0.053170644,0.12323018,-0.119681545,0.13760929,-0.05540657,-0.004396655,0.003273126,-0.048056316,-0.020684782,-0.04201322,-0.03544577,0.03754592,0.036163665,0.03950888,-0.016802868,0.055565514,0.026596284,-0.030126343,-0.021792186,-0.010337609,0.000540132,-0.000951126,0.043133345,-0.000640779,-0.009691871,0.021518664,0.014997065,0.009955317,-0.028738491,-0.000909741
6,-2.1897209,0.7842145,0.019339655,-0.22010687,0.34745693,0.47357923,-0.001554498,0.151385,0.2784481,-0.017890409,0.03297417,0.011702288,0.021099998,0.017228767,0.011709556,-0.13639167,-0.064506754,0.018342804,-0.07140167,0.001225977,-0.06902799,0.0397228,0.082535245,0.06905505,0.11408105,0.070339434,-0.06916538,-0.030736875,-0.044115074,0.014240219,0.020535205,0.029182851,0.007419508,0.0351865,-0.029592698,0.015761748,0.013641557,-0.043986354,-0.017071903,-0.012093291,-0.005559426,0.010187893,0.002834475,0.003994352,-0.011194982,-0.015694488,0.005422928,-0.012459568,-0.010167864,-0.00907857
