6,-0.13354759,0.7971046,-0.12825176,-0.19558975,0.020038933,0.052197993,-0.1699859,-0.09482469,-0.02874012,0.24301527,0.095168024,0.005862411,-0.018352928,0.01084668,-0.08819892,-0.090025954,-0.050059542,0.025192399,0.07779105,0.058292802,0.007473979,-0.08131435,-0.038316425,0.7903496,0.7828284,-0.009286856,-2.35937E-09,-0.004626737,0.016976932,1.32683E-08,-0.00107323,-0.005019906,0.001229017,0.000969362,-0.005158375,0.000612,7.34339E-05,-0.000979209,-0.002203217,-0.00022033,0.005140815,0.005385616,0.001077112,-0.000416167,0.000611999
6,-1.3287678,0.4536838,-0.027306085,-0.005927814,-0.009256467,-0.07420631,-0.16490981,0.22978547,0.046764646,-0.027517378,0.07320827,-0.009567052,-0.039555755,0.098980695,-0.002050563,-0.055823915,0.07715909,-0.10719961,0.071975075,-0.002308477,0.030819386,0.033877254,-0.041425884,0.84910846,0.90084815,-0.023108894,3.69702E-09,-0.005336632,-0.010575376,-1.35159E-08,0.002579201,-0.006698965,-0.004985277,-0.005989255,-0.002440721,-0.00110161,-0.000685451,-0.001101608,-0.001272965,-0.002619362,0.000367205,-0.004651213,-0.001370894,0.002692801,0.00051408
6,-0.1322009,0.82409936,0.45048276,-0.3282711,-0.16232212,0.039560195,0.31719345,-0.037360832,-0.079667516,-0.026895892,0.07523218,0.004431352,-0.099608645,-0.002706344,-0.0828546,-0.022848008,-0.06976891,0.040776562,0.03688084,0.010531284,-0.002163708,-0.021433983,-0.018755868,0.6946512,0.7143153,0.01421152,8.91518E-09,-0.009216739,0.006989078,6.12507E-09,0.001332869,-0.002042581,0.014194221,-0.005348787,-0.003687026,0.000440647,-2.44757E-05,-0.003402719,-0.003060007,0.0017136,-0.00122401,0.000979195,-0.006585141,0.000979196,7.34419E-05
6,0.54086757,0.9586386,-0.4672453,-0.10420339,0.04929039,-0.08933589,-0.20671162,0.052856617,-0.03520035,-0.07976316,0.019117333,0.13445872,0.01224767,-0.030153664,-0.054095134,0.004443411,0.103474304,-0.086254925,0.025332555,-0.04548458,0.031277157,-0.082248695,0.041728713,0.8854249,0.84587145,-0.001038625,1.18495E-08,-0.00931464,0.009412568,2.45816E-09,-0.001990661,0.00079626,0.002977345,-0.005210321,0.007045157,0.000367205,-0.004651213,-0.001370894,0.002692801,0.00051408,0.002962092,-0.000734412,0.00095472,0.005140826,0.000905753
7,0.6928705,1.0049727,0.19500953,-0.1746011,0.3050624,-0.104993105,-0.2666687,-0.15207288,-0.055483133,0.012971526,0.1080807,0.05457601,0.033747766,-0.099239156,-0.045619763,-0.01405584,-0.033011623,0.038880587,0.04032246,0.000270657,-0.05079696,0.016267871,0.014209658,0.7901419,0.7507356,-0.006811513,1.70766E-09,0.00566712,-0.001370873,1.07808E-08,0.000173124,0.000778965,-0.009208942,0.007408686,0.001817555,9.79228E-05,0.000146875,0.002692798,-0.001591197,-0.003818889,-0.001909441,4.89706E-05,0.009694107,0.0020808,-0.001468801
6,-0.87779754,-0.8466902,0.5655464,-0.02165722,0.2448802,0.36013198,-0.39414167,0.050671034,0.39116198,-0.04526288,0.007341079,0.027288917,0.06082547,0.13287616,-0.050654292,0.050017696,-0.071471244,-0.08434715,0.07689402,-0.056240752,0.061641008,-0.003038801,0.057555526,2.1728318,2.241371,-0.011035178,-1.68151E-08,0.014063821,-0.009792076,-1.52342E-08,0.006196989,0.002233002,-0.008014504,-0.001748296,-0.007443314,0.009841008,0.000195859,0.00217874,-0.000979197,-0.002423537,-0.007784659,-0.000979203,-2.4453E-05,-0.006462713,-0.001370863
6,0.5544325,0.7670186,0.62018645,-0.053450175,0.15111259,-0.2630865,0.20334923,-0.29677963,0.13642924,0.16091062,-0.008116961,-0.056283772,0.038570043,-0.004457705,0.0247013,-0.14745829,0.07179876,-0.117343634,-0.088663064,-0.021244373,-0.06040107,-0.003601059,-0.0871928,0.84873635,0.789337,0.009494532,-1.21964E-08,0.011383231,-0.00566712,-9.2807E-10,0.0348797,-0.008429973,0.000865501,-0.000121167,-0.002942708,0.010893633,0.01689126,-0.002668324,-0.008421136,0.012240041,-0.015912047,0.003598575,-0.005140814,0.004528801,-0.0047736
3,0.8259295,0.74203205,0.4419533,-0.044076487,0.44032994,-0.27622855,0.14729193,-0.15198734,0.05327606,0.098789185,-0.027881145,-0.016297042,-0.05547403,-0.006610785,-0.08897967,-0.055765495,0.049356785,-0.05354149,-0.06438379,-0.056992665,0.01293768,-0.036299556,0.004009266,1.0435174,1.0104898,-0.008031846,-5.50495E-09,0.004577735,0.001199555,-8.33597E-09,0.012411263,-0.013380658,-0.005071839,0.014973171,-0.005054491,-0.002864146,0.008323216,-0.007662259,-0.008763853,-0.002080807,-0.001664632,0.003794423,0.00979202,4.8955E-05,-0.000734407
6,-0.71106064,-1.3320332,-0.15191096,0.617822,0.13114712,-0.2914718,0.26322153,0.07439076,-0.15875202,-0.05130721,0.10484552,0.09829599,0.069346845,0.06929217,0.084977314,-0.05406642,-0.09488951,-0.078019924,0.052898616,0.07202075,-0.07967526,-0.000160659,-0.026709609,3.269361,3.4286306,-0.098649964,-1.63982E-08,-0.02381917,-0.059853867,-2.98967E-08,-0.007702905,0.001228913,-0.025272578,-0.005712325,-0.011009163,0.004014729,-0.009277939,-0.00452883,-0.008176382,-0.000979211,-0.035985675,-0.003182442,-0.003427206,0.004161614,0.000832328
5,0.91342646,1.5419623,-0.22115935,0.10849996,0.11815327,0.17059122,-0.12206394,-0.18853024,-0.18274505,0.013620872,-0.000232488,0.03189823,0.20142686,-0.07210341,0.032577526,0.036198042,0.00872629,-0.032980457,0.14626686,0.054395087,0.02504805,-0.043881446,0.026509762,0.102059886,0.084057465,0.008343431,-1.34918E-09,0.008029462,0.005654896,-6.32192E-11,0.003063872,0.000225032,0.000553922,0.000519301,0.003254283,-0.000514081,0.00318241,0.000905762,0.000832323,-0.000856803,0.000563041,-0.000905762,0.000660962,4.89609E-05,-0.001713605
4,-0.35319385,-0.6529935,-0.018143717,-0.19555104,0.22526333,-0.24287432,-0.14686215,0.006943199,-0.119793914,-0.13589044,-0.08441852,-0.072603375,-0.011092756,0.13261876,-0.052373547,0.03697467,-0.096198685,0.04454661,0.03433269,-0.025915192,0.075815834,-0.070512205,0.09887642,2.6269948,2.730725,-0.007815468,3.49035E-08,0.028372312,-0.006450597,2.6567E-08,0.022849223,-0.00276958,-0.002025264,-0.018037088,-0.012515118,-0.000416148,0.000465122,0.001566715,-0.001664632,-0.005703846,0.002203188,-0.001860483,-0.000293759,-0.007172662,-0.004161611
6,-1.0627196,1.0977868,0.18606925,-0.47354037,-0.08672079,-0.005735613,0.114570096,0.511402,0.34121585,-0.17594974,-0.1256519,-0.007098883,0.15278609,-0.16450435,0.32834142,0.14748737,-0.07036262,0.20001343,0.081303924,0.28966293,-0.026552826,-0.095720395,0.014954746,0.001211701,0.014886619,-0.000519301,-1.44902E-10,1.26476E-11,-0.000734402,-7.76911E-11,5.71138E-12,5.71138E-12,5.71138E-12,-0.001038602,-0.003635105,2.06162E-12,2.06162E-12,2.06162E-12,2.06162E-12,2.06162E-12,2.06162E-12,2.06162E-12,-0.001468804,-0.000979202,-0.001224004
7,-0.59991056,-1.0392916,-0.28398296,-0.31417698,-0.21835431,-0.36430502,0.35070536,0.13104841,0.00058895,-0.218413,-0.03752055,0.121660955,0.011042866,0.041260112,-0.005394558,-0.11752921,0.044931307,-0.08075897,-0.016758975,0.006299645,-0.08969727,0.025869306,-0.00615003,3.0611215,3.176908,-0.083365135,-6.37391E-09,-0.041187637,-0.009216837,5.0355E-08,-0.017483097,-0.020166231,-0.008724211,-0.009780101,0.005971971,-0.008812792,0.001224013,-0.003304796,-0.007833626,-0.002545916,0.001272971,0.001713595,-0.000612009,-0.00183601,0.002448022
6,-1.1421324,0.04545829,-0.31519023,0.3637843,0.10045587,-0.08962666,0.094784185,0.11421621,-0.105693355,-0.057364848,-0.13836622,0.05780612,0.008397786,0.074969284,0.034286235,-0.03372798,-0.010235748,-0.058706928,0.052410986,-0.034050345,0.003969904,-0.06720879,-0.027338224,1.3601868,1.5176387,-0.0369396,8.08299E-09,-0.00974308,-0.022546137,1.80654E-08,-0.003912081,-0.005539202,-0.00268308,0.00039811,-0.000259615,0.000269276,0.001591209,-0.006217939,0.001468797,0.00024481,-0.00771123,-0.001958407,0.001640162,0.000514073,0.004896013
3,0.22580084,-0.9256416,-0.1839219,-0.49883956,-0.10440294,-0.02767831,0.03180403,0.26868573,-0.097661234,0.13545147,-0.14794715,0.11115627,0.07245084,0.1737741,-0.09587646,-0.078743376,-0.09576672,-0.010406516,0.040940963,-0.010945292,-0.00126674,0.003209638,-0.069774725,3.2043703,3.2087588,0.00973712,2.55348E-08,-0.012619581,-0.000489612,-5.6887E-08,-0.005089122,-0.003029275,0.014592341,0.000640449,-0.000259618,-0.003696511,0.000954734,0.000489641,0.000220352,0.009302418,-0.001884998,-0.005801799,0.000979203,-0.002717307,-2.3762E-08
5,0.8631727,0.79128253,0.2398116,0.4334442,-0.57796746,-0.20862624,0.08639906,-0.057024203,0.42640346,0.1542909,-0.006083965,-0.07762312,-0.00600917,0.119512,-0.15293354,0.0676168,0.18283626,-0.034249082,-0.17605028,0.095699005,0.044459954,-0.05205446,0.052403904,1.0956118,0.84213257,0.11647051,-1.36523E-08,-0.015960962,0.07411338,-5.37511E-10,-0.018123578,0.040903587,0.023368564,0.0348797,-0.008429973,0.028152075,-0.011432182,-0.004577784,0.005630423,-4.66896E-09,0.014932846,0.010893633,0.01689126,-0.002668324,-0.008421136
7,-0.87315947,0.19425742,0.23146692,-0.15270957,-0.098161876,-0.010411143,0.13959913,0.18667749,0.000263616,0.02494682,0.02588011,0.10195998,-0.048189957,0.123779625,-0.022888107,0.053873073,0.008626138,-0.03209009,0.018740755,-0.006281263,-0.029935084,0.021563752,-0.072199315,1.2732558,1.337026,-0.014124945,2.69931E-08,-0.021689361,-0.015618258,6.87966E-09,-0.008758844,-0.008724259,-0.000553894,-0.003912081,-0.005539202,0.010257146,-0.000856803,-0.009449309,0.002154255,-0.002643858,-0.005875201,0.000269276,0.001591209,-0.006217939,0.001468797
7,0.32528743,-0.21483417,0.35192448,0.03605472,-0.45166424,0.19681092,0.027093539,0.025074475,-0.18658614,-0.14840995,-0.17714119,-0.04022817,0.01787897,0.11249682,-0.024946745,-0.009943932,-0.004327189,0.013345361,0.02018863,0.07108757,0.058205646,0.023510627,-0.00576137,2.1801107,2.1595984,0.0691535,-5.37601E-08,0.028984414,0.013831253,1.18795E-08,0.003392808,0.006127727,0.009001264,-0.000103821,-0.005366097,-0.005263221,0.008543535,0.002448018,0.00964514,0.001468808,-0.00048963,0.004308492,0.001517749,-0.001591215,-0.001101593
5,1.0803106,0.001454892,-0.19130962,-0.2230778,0.008785202,0.0840706,-0.24424887,-0.11358844,-0.11222182,-0.024285376,-0.07519349,0.04093098,-0.035261482,-0.036717843,-0.016655292,0.02493249,0.04775626,0.03205383,-0.054057732,0.00745547,0.037408404,-0.001977798,-0.00900805,2.1711614,2.1250474,0.019439096,-3.99936E-09,-0.008874103,0.005569172,-2.28885E-08,0.002440678,0.006197039,-0.006924028,0.007356749,0.001592537,-2.44754E-05,-0.001958393,-0.007099229,0.012484851,0.001958438,0.005385622,0.001346413,0.004896043,0.000220294,0.005018394
5,-0.27898973,1.2239684,-0.79343754,0.19542141,0.29069483,-0.005339775,-0.08869636,0.16795272,0.04605029,-0.048380867,-0.106427945,0.0959733,-0.18562315,-0.16870077,-0.052201115,-0.056878548,0.041782785,-0.10496528,0.09513244,0.029997367,0.07782335,-0.048327543,0.025603905,0.16161501,0.17656222,-0.018513067,-1.17931E-09,-0.008115151,-0.003990253,-1.30279E-09,-0.001904098,-0.001298252,-0.004327504,-0.003600484,0.005885409,-0.002203208,-0.001224003,0.001836003,0.000244799,-0.000856804,0.002325605,-0.000220322,-7.34393E-05,0.001224003,0.006609619
6,-0.67904615,-0.92822737,0.02558086,-0.076988675,0.06368906,0.40884677,-0.061937697,0.005379248,0.2275761,-0.26218554,-0.00494168,-0.018103026,-0.06472755,0.007795878,-0.14423819,0.13709188,0.020659357,-0.1511891,-0.03493829,0.06394158,-0.07633299,0.034598067,-0.026088707,2.324805,2.3983035,-0.017829308,-9.19466E-09,-0.028739667,-0.006266802,-2.25217E-08,-0.006179668,-0.007045198,-0.000675137,0.001679109,-0.010576395,0.004332996,-0.005385598,-0.001566717,0.00046514,0.001811513,-0.001835995,-0.001958388,-0.000807833,-0.008763843,-0.001982882
7,-1.459988,0.98856264,0.3228279,-0.37202615,-0.03605032,0.033990644,-0.24823946,0.17113063,0.213771,0.067530304,-0.039792255,-0.27325815,0.11892766,-0.11456013,0.04573734,0.14596485,0.017232006,0.09057255,0.089887396,0.16277331,0.12783606,-0.015897237,0.08741845,0.01899775,0.035589408,-0.000718367,-6.80408E-10,0.002496966,-0.00351289,5.04318E-11,-0.002354163,0.003185044,-0.001211701,-0.001090531,-0.003427385,0.001297444,-0.001542245,0.002325606,-0.002962088,-0.000685443,-0.000293761,-0.001101603,-0.000440641,-0.000612001,-0.003108969
7,-1.2102036,0.9567308,-0.28437427,0.37808675,0.22582245,0.08252148,-0.09003964,0.13874976,-0.03855049,0.05615093,-0.04035369,-0.07649498,-0.014959132,-0.026741752,-0.003123278,0.024441913,0.0332775,-0.07229792,0.08633285,-0.000946617,-0.000447527,0.03420035,-0.06064903,0.1435347,0.19304137,-0.021325951,1.12425E-09,-0.004749133,-0.018555889,-3.13108E-09,-0.003531244,-0.002873464,-0.003011943,-0.006924011,-0.000311582,-0.003035529,0.000244801,-0.000269281,-0.002080806,0.000612,-0.003206891,-0.003916812,-0.005630417,0.003402729,0.000856802
7,-0.8503979,-0.551143,-0.13926649,0.10724163,-0.4717819,0.19804022,0.10641285,0.1489525,-0.25631988,0.0293805,-0.26012644,-0.1816464,0.16470195,-0.026091663,0.003150216,-0.15601636,-0.034101486,0.10333532,-0.047298726,-0.10485121,-0.056991152,0.08504536,-0.002411999,2.346131,2.4226065,0.000796279,3.73579E-08,0.012582674,-0.016475115,2.85602E-08,0.020720107,-0.006975943,-0.004916037,-0.003427407,-0.006698934,-0.04511678,-0.000146896,-0.000171313,-0.000244802,0.004798071,-0.007539867,-0.003916795,0.000440604,0.000612001,-0.000685446
8,-1.0724939,-1.040373,-0.15335159,0.66346437,0.041899648,0.33507848,0.41183832,-0.43254524,0.18035497,-0.22203591,-0.086023,0.2858627,0.21493466,-0.055803247,-0.37003565,0.038498152,0.15043472,0.2959317,0.07764055,0.08391701,-0.036219023,0.14501768,-0.035242215,2.3268824,2.5161846,-0.04666767,5.74482E-08,-0.047124144,-0.058213536,1.32218E-08,-0.017431179,-0.017846636,0.014678894,-0.000242348,-0.020772016,-0.003916823,-0.01765012,-0.00119954,-0.001958384,0.003549608,0.002080787,0.001517765,0.00279076,-0.007001306,0.002692806
7,-1.6543815,-0.47891414,-0.1939241,0.59037143,-0.051137272,-0.14001939,-0.10926542,-0.12524533,-0.1707163,-0.11995326,0.056253806,0.00567846,0.026655175,0.020226404,-0.012165128,-0.005457315,0.00010548,-0.06955993,-0.033435684,-0.005434811,0.008063465,-0.061130427,-0.04755293,1.8702786,2.0738447,-0.08357274,-4.53157E-08,-0.04587569,-0.027833859,6.94613E-09,-0.00822227,-0.007495222,-0.008378021,-0.008412617,-0.01466161,-0.0044064,-0.009914439,-0.005018432,-0.008127353,3.68408E-09,0.002399054,-0.004993926,-0.005875213,-0.009841001,-0.003549614
7,-0.8266752,0.69478685,-0.34606913,0.2844148,0.013413759,0.030042592,0.0455944,0.018143283,-0.05279456,0.24271907,-0.052505646,-0.06349181,-0.035710257,-0.11061457,0.074810155,0.011128712,-0.002460096,0.07309649,-0.026519245,-0.019736307,-0.043544576,0.05249721,-0.033591606,0.6772719,0.73072517,-0.053176396,9.52741E-09,-0.009865465,0.000636458,5.49357E-09,0.0094859,-0.008135711,-0.001159777,0.000294264,0.001921414,0.005189771,0.002252172,-0.002692812,-0.002937601,0.015593793,0.002203212,-0.00159121,-0.00582626,0.002913129,0.003133452
