6,0.506479482,0.512392721,0.514187869,0.506379464,0.519736964,0.526506849,0.548396553,0.565155448,0.611118542,0.633017187,0.266957403,0.232267849,0.605990267,0.337091576,0.28807181,0.443681435,0.031310733,0.018999751,0.446900942,0.400641689,0.315217391,0.030549311,0.011001398,0.04209666,0.107513129,0.065642091,0.626673737,0.793716391,0.886175473,0.4000048,0.300339453,0.288152173,0.354592753,0.88711,0.91881,0.240798013,0.228701859,0.558976882,0.554653476,0.551508707,0.177901673,0.097176982,0.049438202,0.310152932,0.259415281,0.363632893,0.089192005,0.118708972,0.090699018,0.127294257,0.582476351,0.523878547,0.074501967,0.246305646,0.335786881,0.49617224,0.369338391
6,0.078653708,0.078833483,0.079033839,0.080191171,0.08051443,0.083552122,0.084441417,0.084534245,0.084877538,0.074897319,0.440232697,0.440552574,0.608468456,0.366335402,0.439282326,0.302633444,0.11721622,0.088643045,0.468579294,0.413026979,0.396465229,0.115997214,0.22396759,0.301852445,0.429086905,0.233264093,0.472424765,0.237201661,0.155081576,0.5,0.445223703,0.483939565,0.585788943,0.58908,0.63049,0.444843472,0.427784047,0.084547189,0.080619308,0.103781624,0.450582869,0.419652552,0.423595506,0.416138413,0.364780667,0.454544298,0.482400015,0.390043764,0.410745234,0.478981646,0.598653818,0.566309024,0.029282458,0.05464565,0.026809491,0.085432099,0.354208106
6,0.069894408,0.071266198,0.071820922,0.070535438,0.071511279,0.072201668,0.074316551,0.076180818,0.081739278,0.08107792,0.419602195,0.404709131,0.6336204,0.335350625,0.326002367,0.389680245,0.064063839,0.064834965,0.47034281,0.427861726,0.383490947,0.064538795,0.075274337,0.05848984,0.159588345,0.181228965,0.377767467,0.414271283,0.556072764,0.4000048,0.327251042,0.324281507,0.380560609,0.70745,0.85526,0.409669587,0.385374687,0.075819408,0.074427996,0.09272256,0.265585403,0.18946797,0.133146067,0.390865918,0.349998739,0.363632893,0.152170995,0.168490153,0.212593876,0.197158082,0.60588,0.578922912,0.011172173,0.023859368,0.042587994,0.068742659,0.383849935
6,0.057355412,0.058654057,0.058504769,0.058420225,0.059876532,0.060014503,0.060602933,0.061712222,0.063175887,0.067352708,0.437038348,0.426942371,0.63095158,0.485766692,0.536176881,0.418828132,0.05619635,0.05475791,0.456836853,0.423031808,0.404595779,0.079199134,0.195226682,0.285228511,0.344058106,0.147520509,0.287335941,0.268915623,0.365824851,0.4000048,0.408057167,0.475561132,0.531964449,0.62353,0.82842,0.435202196,0.411314193,0.06150804,0.059752359,0.079637194,0.60466295,0.537459283,0.482022472,0.397874433,0.387634639,0.454544298,0.448420891,0.2095186,0.275563258,0.36589698,0.604228728,0.581699096,0.015543621,0.034742319,0.030070913,0.056394582,0.317523911
6,0.078203744,0.079714814,0.080328465,0.079553529,0.08082403,0.08077875,0.081005889,0.081716885,0.088161654,0.088966474,0.436048664,0.418990123,0.646538384,0.639975544,0.639904907,0.597315531,0.195027091,0.157257748,0.470815949,0.444214448,0.426133087,0.137251557,0.109216007,0.061742837,0.048602406,0.20902135,0.193010076,0.13701901,0.315234886,0.4000048,0.560393072,0.516602694,0.500399773,0.45,0.49231,0.423880698,0.391987323,0.081500495,0.075327332,0.10341559,0.663456665,0.602062975,0.507865169,0.429025712,0.402290442,0.454544298,0.365595178,0.423960613,0.271519353,0.150384843,0.609689229,0.590831695,0.011484419,0.013238101,0.005754865,0.077644133,0.525893147
2,0.575293976,0.580912207,0.553187554,0.551937523,0.581473569,0.584217417,0.570993409,0.556827645,0.55135784,0.517506168,0.695096635,0.746179421,0.613772455,0.687530441,0.863735701,0.397277263,0.177048942,0.145884847,0.368144866,0.383115987,0.463239534,0.325490387,0.490916802,0.500881354,0.524148738,0.399531973,0.498823412,0.318425322,0.647549241,0.7000024,0.409209064,0.571136936,0.705071901,0.66467,0.32729,0.728440994,0.713876589,0.562804845,0.572242256,0.539760871,0.59401926,0.726384365,0.790449438,0.446682985,0.535151225,0.727278512,0.96012119,0.853938731,0.951473137,0.924807578,0.526696089,0.653267283,0.395734716,0.358783326,0.45505321,0.531255544,0.467386607
7,0.027897768,0.029114293,0.028543422,0.027934827,0.029281915,0.030071493,0.027165107,0.025949434,0.024876207,0.0145086,0.45909303,0.45312257,0.632016865,0.37424222,0.598285769,0.107463787,0.136348736,0.115732288,0.430126027,0.406299593,0.441240918,0.14625612,0.313510542,0.272306262,0.301177367,0.399045541,0.219160148,0.463280987,0.430263661,0.5999952,0.403327251,0.537144741,0.629868249,0.56187,0.43636,0.454383195,0.428068719,0.026164862,0.02837905,0.041886555,0.64318297,0.682953312,0.721910112,0.423126007,0.468380294,0.636367107,0.720631004,0.649343545,0.618139804,0.637655417,0.596299478,0.583806138,0.01304565,0.034249738,0.040483528,0.032961764,0.417836368
6,0.051355892,0.052089665,0.052031638,0.051618702,0.053077728,0.053819073,0.055244498,0.056690557,0.058390191,0.055403961,0.425298917,0.415043164,0.625670008,0.270562389,0.31923286,0.265760977,0.063078061,0.072086761,0.452793669,0.406851584,0.373601661,0.068551654,0.092400023,0.15873021,0.35658987,0.14230122,0.467685271,0.546841359,0.556396985,0.5,0.268738723,0.345089366,0.459240547,0.85542,0.92208,0.421871201,0.401590737,0.056366067,0.05569124,0.073583211,0.243791181,0.226927253,0.175842697,0.385740287,0.366798678,0.545455702,0.211449098,0.285557987,0.247833622,0.286560095,0.599928967,0.573953068,0.018666084,0.020719168,0.0358557,0.05068081,0.317443381
6,0.589152868,0.591463859,0.590750205,0.593857982,0.604263803,0.606888866,0.601627602,0.604748385,0.642796217,0.637960422,0.511425629,0.480313812,0.715176389,0.857179867,0.901399742,0.695275959,0.220612821,0.185867419,0.47842918,0.468950528,0.493887672,0.214988516,0.237175964,0.205810525,0.138887007,0.246779028,0.233726634,0.536525137,0.456351825,0.5999952,0.734941233,0.687626926,0.661154822,0.14632,0.08661,0.472951806,0.403898986,0.602147406,0.578996682,0.613220103,0.692853523,0.78990228,0.835955056,0.461348564,0.476729814,0.636367107,0.820727521,0.627461707,0.641247834,0.568383659,0.634130641,0.649759204,0.159489165,0.195677606,0.204472238,0.571931559,0.537861279
8,0.105681545,0.106124334,0.107238193,0.106941804,0.107598189,0.107387447,0.105588969,0.106543347,0.11365691,0.112346324,0.449518032,0.427914528,0.663493238,0.835614877,0.831295374,0.744210109,0.175278757,0.137341697,0.493483591,0.476022908,0.473301811,0.145246813,0.139497055,0.098086661,0.137946807,0.369491481,0.23419064,0.211406006,0.22573847,0.5999952,0.693625827,0.646468405,0.627075632,0.10983,0.10983,0.434916004,0.395842408,0.105929487,0.100710358,0.125381531,0.677648251,0.676981542,0.658426966,0.46749932,0.444492092,0.545455702,0.662810245,0.612691466,0.409012132,0.252220249,0.618337863,0.606031082,0.02491101,0.046718182,0.029931281,0.100990651,0.592609743
