5,-0.04671582,-0.5723856,-0.26337925,-0.4673959,-0.1618801,-0.13817888,0.12834486,0.26707298,-0.11282632,-0.12856434,-0.15178177,-0.031128678,-0.052309357,-0.048519723,-0.01901954,0.012231657,0.054303862,0.01511443,0.061732084,0.020570537,0.07413514,-0.06993024,0.03838975,2.7104983,2.7345335,0.012696787,-1.97046E-08,-0.009755321,-0.001175058,-1.9159E-08,-0.007425998,0.003669759,0.005573838,-0.015648242,-0.002302209,-0.006266887,0.002815211,-0.002619395,-0.000905784,-0.00465124,0.011456664,-0.005018438,-0.000758906,-0.003353743,0.006609597
6,0.40578997,-0.36629078,-0.711642,-0.15639113,0.2642167,-0.29742315,0.018928291,-0.039780904,-0.17782643,-0.22096667,-0.043556318,-0.1836973,0.014067205,0.050131287,0.023680232,0.05614736,0.0807497,-0.051188134,0.0268395,0.03761449,0.11827751,0.023917273,-0.019197814,2.5942788,2.6278346,-0.06570007,-4.70261E-09,-0.006071064,-0.040477827,-2.84758E-08,-0.003288917,-0.012013134,-0.006577825,-0.005071799,0.016357983,0.000734399,0.000489633,0.002741728,-0.011260834,0.001713599,-0.014932844,-0.01050194,0.008323255,0.016132334,0.00607105
6,-1.1314801,0.97971195,0.66818154,-0.20046796,0.01684961,0.055220284,-0.22672775,-0.021937054,0.1277902,0.04366507,0.16626164,-0.08812061,-0.14022297,-0.067868665,-0.06450561,0.07090992,-0.03666319,0.0594789,0.08104117,0.062236667,0.026783124,0.07394043,0.009277985,0.084905654,0.10167907,-0.002492645,-8.44591E-10,0.00348841,-0.00588746,-6.33265E-10,0.00029427,0.002042582,-0.004223645,-0.001367491,-0.004794874,0.000489602,-0.001395364,0.003133449,0.003182409,-0.002203207,-0.001077123,-0.002570407,0.000930242,-0.000244801,-0.003353769
6,-1.0094522,-1.3768574,-0.48905402,0.29291973,-0.121742204,-0.12141374,0.17508206,0.05000797,-0.24382204,-0.03883265,-0.11353837,-0.09530371,0.019292228,-0.06204872,0.011655299,-0.050045248,0.015476614,0.000772057,0.004519442,0.039413944,-0.082910106,-0.06645329,0.0463962,3.3125582,3.5059373,-0.060749512,-1.02465E-08,-0.004198292,-0.030330813,-3.51822E-08,-0.017258044,0.004500706,-0.005556471,-0.008360777,-0.010230207,-0.011995244,-0.00359855,0.001224002,0.001713634,-0.001248492,-0.004161567,-0.014908389,-0.001713625,-0.016670942,0.002448039
5,-0.9918203,0.6440825,-0.26080477,-0.22506906,-0.049608886,-0.05612432,-0.25813964,0.19121677,0.09472862,0.038968652,-0.16429137,-0.07026747,-0.15563102,-0.082191125,0.044261076,0.008134325,0.09902653,0.16284244,-0.14324698,0.03838715,-0.03127162,0.08626888,0.061980076,0.737857,0.78400546,-0.009278173,-3.93463E-11,0.002252147,-0.010501935,1.16135E-08,-0.001402101,0.00074433,-0.004119794,0.000519309,-0.000207726,-0.00582626,0.002913129,0.003133452,0.003304813,-0.000563044,0.000367197,0.001468806,0.000783367,-0.000269287,-2.4483E-05
6,0.13237941,0.3782112,0.029817693,-0.37651077,-0.16043895,-0.011195768,0.13799188,0.05718654,-0.094861105,-0.11118292,-0.012994494,0.009259066,0.015675737,0.054618243,-0.022582864,0.022254296,0.10937018,-0.014416616,0.003781441,-0.03749561,-0.002384029,-0.06476121,-0.014350448,1.4266919,1.4275229,0.016063618,-2.9684E-08,-0.005752762,0.00932693,3.71445E-09,-0.013172938,0.011753504,-0.000986707,-0.002856142,0.003185093,-0.007809133,-0.003182403,-0.001615693,0.004528816,-0.003060016,0.006071063,-0.000685432,0.00149328,-0.000465122,0.002472485
5,-1.5756127,-0.70421505,-0.13630812,0.6762078,0.061980754,0.14753547,-0.26584977,0.008465365,-0.032350704,0.061463624,0.027668625,-0.060333192,0.038127307,0.08214908,0.00451655,-0.054938488,0.07073722,0.018255182,0.019743318,0.01456579,0.06668709,-0.06891028,-0.031963363,2.0187552,2.15534,-0.06454039,-3.10961E-08,-0.004516549,-0.03130995,-4.09485E-09,-0.009537836,-0.007304838,-0.008464574,0.004414013,-0.013103689,-0.008274261,0.003500649,-0.001591206,-0.004871514,-0.00210532,-0.007956007,0.002815207,0.001224041,-0.003916791,-0.005850691
5,-0.57357085,-0.7765774,0.3587825,0.08940515,0.3426918,0.21522407,0.0446511,-0.34197235,0.14806384,-0.16157365,-0.1506165,-0.017750222,-0.043438222,0.046920903,0.038053393,0.08317767,-0.14713922,-0.028504275,0.042030867,-0.061461017,0.026695922,-0.058186665,0.17742325,2.1636574,2.3468583,0.004751606,-2.89977E-08,0.026524216,-0.03865405,-7.8963E-09,0.00695861,0.007149013,5.19483E-05,-0.017431179,-0.017846636,0.009792027,0.004112694,0.003965757,0.004430895,-0.002594886,0.001836014,-0.003916823,-0.01765012,-0.00119954,-0.001958384
7,0.36017263,-0.191685,0.18018001,-0.49445826,0.03537926,0.09768608,0.22931546,-0.089750245,-0.13402821,0.053495325,0.006647755,-0.04521495,-0.016861245,0.14481413,-0.093596846,-0.032412577,-0.029577762,0.05141487,-0.08625713,0.026136026,0.022860017,-0.08363354,-0.07681587,2.1331658,2.1574864,0.004708347,-4.49978E-08,-0.02561847,0.015189896,5.70917E-09,-0.00709711,-0.006906668,0.009018494,0.00259652,0.001713682,-0.002986562,-0.010085792,-0.002448025,-0.005116344,0.012705177,0.000979203,0.001591223,-0.000122439,-0.001933946,0.002937648
6,0.11095818,-0.97830254,0.82541263,0.011037707,-0.096668206,-0.2211387,0.017817784,-0.11757656,0.06803809,0.19886021,0.12364091,0.09966338,-0.02315478,-0.19842875,0.08748665,0.11541994,-0.030516434,-0.03149232,0.08198844,-0.14080095,0.121153235,0.022315469,0.13413742,3.0153105,3.0438983,0.00407649,-3.01178E-08,0.042717732,0.009363596,-1.55396E-08,0.020425787,0.012982475,-0.002908109,-0.00964169,-0.018435175,0.010771276,-0.001958395,0.010281651,0.003182371,-0.00996339,0.002815208,-0.007588858,0.002276661,0.00589973,-0.027074985
